Events disabled
Events enabled
19200161.28,msec,cpu-clock,19200161294429,100.00,32.000,CPUs utilized
177826,,context-switches,19200161287520,100.00,9.262,/sec
141,,cpu-migrations,19200161292932,100.00,0.007,/sec
345,,page-faults,19200161293818,100.00,0.018,/sec
13861061876,,cycles,19200161180495,100.00,0.001,GHz
5126261319,,instructions,19200161168630,100.00,0.37,insn per cycle
1032675725,,branches,19200161134123,100.00,53.785,K/sec
54556960,,branch-misses,19200161047449,100.00,5.28,of all branches
