Events disabled
Events enabled
19200153.80,msec,cpu-clock,19200153860183,100.00,32.000,CPUs utilized
176587,,context-switches,19200153781495,100.00,9.197,/sec
148,,cpu-migrations,19200153780883,100.00,0.008,/sec
21,,page-faults,19200153794437,100.00,0.001,/sec
13751488882,,cycles,19200153647223,100.00,0.001,GHz
4998124522,,instructions,19200153605919,100.00,0.36,insn per cycle
1009195969,,branches,19200153583575,100.00,52.562,K/sec
54023790,,branch-misses,19200153478633,100.00,5.35,of all branches
