Events disabled
Events enabled
19209781.20,msec,cpu-clock,19209781200179,100.00,32.000,CPUs utilized
367730244,,context-switches,19209781183455,100.00,19.143,K/sec
111242,,cpu-migrations,19209781173266,100.00,5.791,/sec
7385,,page-faults,19209781165681,100.00,0.384,/sec
5413130875423,,cycles,19209781061549,100.00,0.282,GHz
3076332461114,,instructions,19209781028185,100.00,0.57,insn per cycle
652657046186,,branches,19209780987604,100.00,33.975,M/sec
12965401665,,branch-misses,19209780913091,100.00,1.99,of all branches
