0, 8753, 1, 16384, 0
44, 8073, 1, 16384, 0
88, 7358, 1, 16384, 0
132, 7104, 1, 16384, 0
176, 7126, 1, 16384, 0
220, 7094, 1, 16384, 0
264, 7890, 1, 16384, 0
312, 7074, 1, 16384, 0
356, 7038, 1, 16384, 0
400, 7471, 1, 16384, 0
444, 7580, 1, 16384, 0
488, 7500, 1, 16384, 0
532, 7478, 1, 16384, 0
576, 7075, 1, 16384, 0
620, 7084, 1, 16384, 0
664, 7111, 1, 16384, 0
712, 7286, 1, 16384, 0
756, 7442, 1, 16384, 0
800, 7300, 1, 16384, 0
844, 7042, 1, 16384, 0
888, 7221, 1, 16384, 0
932, 7156, 1, 16384, 0
976, 7264, 1, 16384, 0
1020, 7657, 1, 16384, 0
1064, 7428, 1, 16384, 0
1108, 7215, 1, 16384, 0
1152, 7164, 1, 16384, 0
1200, 7099, 1, 16384, 0
1248, 7265, 1, 16384, 0
1296, 7747, 1, 16384, 0
1340, 7373, 1, 16384, 0
1384, 7099, 1, 16384, 0
1428, 7070, 1, 16384, 0
1472, 7053, 1, 16384, 0
1516, 7514, 1, 16384, 0
1560, 7020, 1, 16384, 0
1604, 7096, 1, 16384, 0
1648, 6880, 1, 16384, 0
1692, 7342, 1, 16384, 0
1736, 6972, 1, 16384, 0
1780, 7513, 1, 16384, 0
1824, 7080, 1, 16384, 0
1872, 6891, 1, 16384, 0
1916, 7014, 1, 16384, 0
1960, 6917, 1, 16384, 0
2004, 7569, 1, 16384, 0
2048, 7286, 1, 16384, 0
2092, 6900, 1, 16384, 0
2136, 7128, 1, 16384, 0
2180, 7009, 1, 16384, 0
2224, 6973, 1, 16384, 0
2268, 7542, 1, 16384, 0
2312, 7327, 1, 16384, 0
2356, 7072, 1, 16384, 0
2404, 6958, 1, 16384, 0
2452, 7285, 1, 16384, 0
2496, 7000, 1, 16384, 0
2540, 7373, 1, 16384, 0
2588, 7157, 1, 16384, 0
2632, 7224, 1, 16384, 0
2676, 7014, 1, 16384, 0
2720, 7161, 1, 16384, 0
2768, 7419, 1, 16384, 0
2816, 7004, 1, 16384, 0
2860, 6927, 1, 16384, 0
2904, 6901, 1, 16384, 0
2948, 7005, 1, 16384, 0
2996, 7105, 1, 16384, 0
3040, 7640, 1, 16384, 0
3088, 7443, 1, 16384, 0
3132, 7053, 1, 16384, 0
3180, 6966, 1, 16384, 0
3224, 6976, 1, 16384, 0
3268, 7525, 1, 16384, 0
3316, 7063, 1, 16384, 0
3360, 7158, 1, 16384, 0
3408, 7131, 1, 16384, 0
3456, 7110, 1, 16384, 0
3500, 7527, 1, 16384, 0
3544, 6958, 1, 16384, 0
3592, 6976, 1, 16384, 0
3636, 7113, 1, 16384, 0
3680, 7170, 1, 16384, 0
3724, 7388, 1, 16384, 0
3768, 7542, 1, 16384, 0
3816, 7076, 1, 16384, 0
3860, 7050, 1, 16384, 0
3904, 7164, 1, 16384, 0
3948, 7153, 1, 16384, 0
3996, 6983, 1, 16384, 0
4040, 7587, 1, 16384, 0
4088, 7078, 1, 16384, 0
4132, 7333, 1, 16384, 0
4180, 7234, 1, 16384, 0
4224, 7219, 1, 16384, 0
4268, 7496, 1, 16384, 0
4312, 7123, 1, 16384, 0
4356, 7083, 1, 16384, 0
4404, 7534, 1, 16384, 0
4448, 7141, 1, 16384, 0
4492, 7409, 1, 16384, 0
4536, 7510, 1, 16384, 0
4580, 7273, 1, 16384, 0
4624, 6987, 1, 16384, 0
4668, 7040, 1, 16384, 0
4716, 7010, 1, 16384, 0
4760, 7646, 1, 16384, 0
4804, 6994, 1, 16384, 0
4848, 7093, 1, 16384, 0
4896, 7167, 1, 16384, 0
4944, 7060, 1, 16384, 0
4988, 6977, 1, 16384, 0
5032, 7392, 1, 16384, 0
5076, 7329, 1, 16384, 0
5120, 7042, 1, 16384, 0
5164, 7332, 1, 16384, 0
5208, 7353, 1, 16384, 0
5252, 7524, 1, 16384, 0
5299, 7155, 1, 16384, 0
5344, 7251, 1, 16384, 0
5392, 7073, 1, 16384, 0
5436, 7190, 1, 16384, 0
5480, 7051, 1, 16384, 0
5528, 7500, 1, 16384, 0
5572, 7210, 1, 16384, 0
5616, 7179, 1, 16384, 0
5664, 7143, 1, 16384, 0
5708, 7587, 1, 16384, 0
5752, 7473, 1, 16384, 0
5796, 7141, 1, 16384, 0
5844, 7146, 1, 16384, 0
5892, 7068, 1, 16384, 0
5940, 7050, 1, 16384, 0
5984, 7026, 1, 16384, 0
6028, 7701, 1, 16384, 0
6072, 6975, 1, 16384, 0
6120, 7126, 1, 16384, 0
6164, 7005, 1, 16384, 0
6208, 7725, 1, 16384, 0
6256, 7731, 1, 16384, 0
6304, 7260, 1, 16384, 0
6348, 7206, 1, 16384, 0
6396, 7008, 1, 16384, 0
6444, 6997, 1, 16384, 0
6488, 7205, 1, 16384, 0
6536, 7541, 1, 16384, 0
6584, 7166, 1, 16384, 0
6628, 6954, 1, 16384, 0
6672, 7130, 1, 16384, 0
6720, 7286, 1, 16384, 0
6764, 7636, 1, 16384, 0
6808, 7084, 1, 16384, 0
6852, 7299, 1, 16384, 0
6900, 7493, 1, 16384, 0
6948, 7184, 1, 16384, 0
6996, 7249, 1, 16384, 0
7040, 7508, 1, 16384, 0
7088, 7555, 1, 16384, 0
7136, 7067, 1, 16384, 0
7180, 7034, 1, 16384, 0
7224, 7237, 1, 16384, 0
7268, 7419, 1, 16384, 0
7312, 7432, 1, 16384, 0
7360, 7178, 1, 16384, 0
7403, 7150, 1, 16384, 0
7447, 7060, 1, 16384, 0
7492, 7007, 1, 16384, 0
7540, 7571, 1, 16384, 0
7588, 7024, 1, 16384, 0
7635, 7018, 1, 16384, 0
7680, 7008, 1, 16384, 0
7724, 7448, 1, 16384, 0
7772, 7548, 1, 16384, 0
7820, 7189, 1, 16384, 0
7864, 7139, 1, 16384, 0
7912, 7049, 1, 16384, 0
7955, 7216, 1, 16384, 0
8000, 7676, 1, 16384, 0
8044, 7074, 1, 16384, 0
8088, 7274, 1, 16384, 0
8136, 7160, 1, 16384, 0
8179, 7239, 1, 16384, 0
8223, 7383, 1, 16384, 0
8271, 7883, 1, 16384, 0
8315, 7320, 1, 16384, 0
8359, 7579, 1, 16384, 0
8408, 7180, 1, 16384, 0
8452, 7474, 1, 16384, 0
8496, 6852, 1, 16384, 0
8544, 7511, 1, 16384, 0
8588, 7052, 1, 16384, 0
8631, 7151, 1, 16384, 0
8675, 7390, 1, 16384, 0
8720, 7017, 1, 16384, 0
8768, 7782, 1, 16384, 0
8815, 6994, 1, 16384, 0
8859, 7216, 1, 16384, 0
8907, 7193, 1, 16384, 0
8952, 7093, 1, 16384, 0
8996, 7167, 1, 16384, 0
9040, 7571, 1, 16384, 0
9084, 7147, 1, 16384, 0
9131, 7343, 1, 16384, 0
9176, 7138, 1, 16384, 0
9219, 7170, 1, 16384, 0
9264, 7564, 1, 16384, 0
9307, 7148, 1, 16384, 0
9356, 6990, 1, 16384, 0
9399, 7320, 1, 16384, 0
9447, 7166, 1, 16384, 0
9496, 6872, 1, 16384, 0
9544, 7619, 1, 16384, 0
9592, 7042, 1, 16384, 0
9636, 7139, 1, 16384, 0
9679, 7137, 1, 16384, 0
9724, 7622, 1, 16384, 0
9771, 7583, 1, 16384, 0
9815, 6900, 1, 16384, 0
9863, 6945, 1, 16384, 0
9908, 6955, 1, 16384, 0
9951, 7140, 1, 16384, 0
9996, 6909, 1, 16384, 0
10039, 7702, 1, 16384, 0
10084, 7095, 1, 16384, 0
10131, 6995, 1, 16384, 0
10175, 7043, 1, 16384, 0
10223, 6989, 1, 16384, 0
10268, 7436, 1, 16384, 0
10311, 7132, 1, 16384, 0
10355, 7172, 1, 16384, 0
10399, 7009, 1, 16384, 0
10447, 7198, 1, 16384, 0
10492, 7649, 1, 16384, 0
10536, 7676, 1, 16384, 0
10580, 7574, 1, 16384, 0
10623, 7153, 1, 16384, 0
10668, 7146, 1, 16384, 0
10716, 7007, 1, 16384, 0
10759, 7494, 1, 16384, 0
10803, 6958, 1, 16384, 0
10847, 7097, 1, 16384, 0
10891, 7006, 1, 16384, 0
10935, 7086, 1, 16384, 0
10979, 6861, 1, 16384, 0
11023, 7775, 1, 16384, 0
11067, 7083, 1, 16384, 0
11115, 7118, 1, 16384, 0
11164, 7011, 1, 16384, 0
11207, 7098, 1, 16384, 0
11252, 7501, 1, 16384, 0
11296, 7140, 1, 16384, 0
11339, 7205, 1, 16384, 0
11383, 7343, 1, 16384, 0
11431, 7181, 1, 16384, 0
11480, 7058, 1, 16384, 0
11524, 7509, 1, 16384, 0
11568, 7060, 1, 16384, 0
11615, 7050, 1, 16384, 0
11659, 7073, 1, 16384, 0
11703, 7416, 1, 16384, 0
11747, 7016, 1, 16384, 0
11795, 7579, 1, 16384, 0
11839, 7068, 1, 16384, 0
11887, 7051, 1, 16384, 0
11931, 7147, 1, 16384, 0
11975, 7011, 1, 16384, 0
12020, 8111, 1, 16384, 0
12064, 7441, 1, 16384, 0
12107, 7070, 1, 16384, 0
12156, 6955, 1, 16384, 0
12199, 6998, 1, 16384, 0
12243, 6922, 1, 16384, 0
12287, 7661, 1, 16384, 0
12335, 7280, 1, 16384, 0
12379, 7421, 1, 16384, 0
12423, 7413, 1, 16384, 0
12468, 7290, 1, 16384, 0
12512, 7525, 1, 16384, 0
12559, 7183, 1, 16384, 0
12603, 7102, 1, 16384, 0
12647, 7033, 1, 16384, 0
12691, 6943, 1, 16384, 0
12739, 7191, 1, 16384, 0
12787, 7540, 1, 16384, 0
12831, 7107, 1, 16384, 0
12876, 7108, 1, 16384, 0
12920, 6872, 1, 16384, 0
12964, 7105, 1, 16384, 0
13008, 7728, 1, 16384, 0
13051, 7566, 1, 16384, 0
13096, 6868, 1, 16384, 0
13143, 6968, 1, 16384, 0
13188, 7075, 1, 16384, 0
13231, 6972, 1, 16384, 0
13279, 7522, 1, 16384, 0
13323, 7025, 1, 16384, 0
13367, 7122, 1, 16384, 0
13416, 7219, 1, 16384, 0
13459, 7281, 1, 16384, 0
13504, 7892, 1, 16384, 0
13547, 7013, 1, 16384, 0
13592, 6947, 1, 16384, 0
13635, 6936, 1, 16384, 0
13679, 7028, 1, 16384, 0
13727, 7336, 1, 16384, 0
13776, 7538, 1, 16384, 0
13819, 6981, 1, 16384, 0
13863, 7208, 1, 16384, 0
13907, 6984, 1, 16384, 0
13951, 7102, 1, 16384, 0
13995, 7018, 1, 16384, 0
14043, 7591, 1, 16384, 0
14088, 6997, 1, 16384, 0
14131, 7006, 1, 16384, 0
14179, 7080, 1, 16384, 0
14223, 6836, 1, 16384, 0
14267, 7605, 1, 16384, 0
14311, 7100, 1, 16384, 0
14355, 6984, 1, 16384, 0
14403, 7057, 1, 16384, 0
14451, 6988, 1, 16384, 0
14496, 7220, 1, 16384, 0
14543, 7558, 1, 16384, 0
14587, 7179, 1, 16384, 0
14631, 7344, 1, 16384, 0
14675, 7076, 1, 16384, 0
14723, 6959, 1, 16384, 0
14768, 7555, 1, 16384, 0
14816, 7145, 1, 16384, 0
14859, 7140, 1, 16384, 0
14903, 7018, 1, 16384, 0
14947, 7050, 1, 16384, 0
14991, 6907, 1, 16384, 0
15035, 7541, 1, 16384, 0
15079, 7361, 1, 16384, 0
15127, 7010, 1, 16384, 0
15171, 7051, 1, 16384, 0
15219, 7140, 1, 16384, 0
15267, 7460, 1, 16384, 0
15315, 7086, 1, 16384, 0
15360, 7076, 1, 16384, 0
15403, 7118, 1, 16384, 0
15447, 7151, 1, 16384, 0
15492, 7176, 1, 16384, 0
15536, 7779, 1, 16384, 0
15579, 7124, 1, 16384, 0
15628, 7099, 1, 16384, 0
15671, 6868, 1, 16384, 0
15720, 7392, 1, 16384, 0
15763, 7780, 1, 16384, 0
15811, 7269, 1, 16384, 0
15855, 6902, 1, 16384, 0
15899, 6929, 1, 16384, 0
15943, 7168, 1, 16384, 0
15992, 6883, 1, 16384, 0
16036, 7554, 1, 16384, 0
16083, 7070, 1, 16384, 0
16132, 6937, 1, 16384, 0
16175, 7101, 1, 16384, 0
16219, 6864, 1, 16384, 0
16263, 7541, 1, 16384, 0
16307, 7093, 1, 16384, 0
16355, 7120, 1, 16384, 0
16403, 7522, 1, 16384, 0
16447, 7115, 1, 16384, 0
16492, 7227, 1, 16384, 0
16539, 7618, 1, 16384, 0
16587, 7194, 1, 16384, 0
16632, 7204, 1, 16384, 0
16675, 6870, 1, 16384, 0
16723, 6962, 1, 16384, 0
16771, 7515, 1, 16384, 0
16815, 6847, 1, 16384, 0
16859, 6997, 1, 16384, 0
16903, 6887, 1, 16384, 0
16947, 7055, 1, 16384, 0
16995, 7154, 1, 16384, 0
17039, 7598, 1, 16384, 0
17087, 7361, 1, 16384, 0
17135, 7012, 1, 16384, 0
17179, 7115, 1, 16384, 0
17223, 6971, 1, 16384, 0
17267, 7579, 1, 16384, 0
17315, 7323, 1, 16384, 0
17363, 7305, 1, 16384, 0
17407, 7229, 1, 16384, 0
17451, 7164, 1, 16384, 0
17500, 7540, 1, 16384, 0
17547, 7202, 1, 16384, 0
17591, 7050, 1, 16384, 0
17635, 7022, 1, 16384, 0
17683, 6953, 1, 16384, 0
17727, 7235, 1, 16384, 0
17771, 7501, 1, 16384, 0
17816, 7604, 1, 16384, 0
17863, 7343, 1, 16384, 0
17911, 7076, 1, 16384, 0
17955, 7315, 1, 16384, 0
17999, 7770, 1, 16384, 0
18047, 7330, 1, 16384, 0
18095, 7123, 1, 16384, 0
18139, 7138, 1, 16384, 0
18183, 7001, 1, 16384, 0
18231, 7024, 1, 16384, 0
18276, 7514, 1, 16384, 0
18319, 7017, 1, 16384, 0
18364, 7113, 1, 16384, 0
18407, 7001, 1, 16384, 0
18451, 6947, 1, 16384, 0
18496, 7225, 1, 16384, 0
18543, 7735, 1, 16384, 0
18587, 7076, 1, 16384, 0
18631, 7165, 1, 16384, 0
18675, 6970, 1, 16384, 0
18723, 7086, 1, 16384, 0
18771, 7560, 1, 16384, 0
18815, 7278, 1, 16384, 0
18859, 7376, 1, 16384, 0
18903, 7145, 1, 16384, 0
18947, 7006, 1, 16384, 0
18995, 7030, 1, 16384, 0
19039, 7611, 1, 16384, 0
19083, 7372, 1, 16384, 0
19131, 7061, 1, 16384, 0
19179, 7179, 1, 16384, 0
19227, 7207, 1, 16384, 0
19271, 7512, 1, 16384, 0
19315, 7035, 1, 16384, 0
19359, 7067, 1, 16384, 0
19403, 7394, 1, 16384, 0
19447, 7038, 1, 16384, 0
19491, 6875, 1, 16384, 0
19535, 7556, 1, 16384, 0
19579, 6985, 1, 16384, 0
19623, 7252, 1, 16384, 0
19667, 7254, 1, 16384, 0
19715, 7741, 1, 16384, 0
19763, 7650, 1, 16384, 0
19807, 7615, 1, 16384, 0
19851, 7160, 1, 16384, 0
19895, 6939, 1, 16384, 0
19939, 6983, 1, 16384, 0
19987, 6906, 1, 16384, 0
20031, 7487, 1, 16384, 0
20075, 7176, 1, 16384, 0
