0, 8391, 1, 16384, 0
44, 8284, 1, 16384, 0
92, 7620, 1, 16384, 0
140, 7421, 1, 16384, 0
188, 7243, 1, 16384, 0
236, 7174, 1, 16384, 0
284, 7745, 1, 16384, 0
332, 7087, 1, 16384, 0
376, 6997, 1, 16384, 0
424, 6894, 1, 16384, 0
472, 7400, 1, 16384, 0
520, 8209, 1, 16384, 0
564, 7174, 1, 16384, 0
612, 7020, 1, 16384, 0
656, 7073, 1, 16384, 0
704, 7283, 1, 16384, 0
748, 7126, 1, 16384, 0
792, 7688, 1, 16384, 0
836, 7035, 1, 16384, 0
884, 7072, 1, 16384, 0
932, 7485, 1, 16384, 0
976, 7174, 1, 16384, 0
1024, 7839, 1, 16384, 0
1072, 7180, 1, 16384, 0
1120, 7164, 1, 16384, 0
1168, 6899, 1, 16384, 0
1212, 7042, 1, 16384, 0
1260, 7622, 1, 16384, 0
1308, 6935, 1, 16384, 0
1352, 7265, 1, 16384, 0
1400, 7090, 1, 16384, 0
1448, 6918, 1, 16384, 0
1496, 7176, 1, 16384, 0
1540, 7716, 1, 16384, 0
1584, 7191, 1, 16384, 0
1632, 7622, 1, 16384, 0
1680, 7098, 1, 16384, 0
1728, 6966, 1, 16384, 0
1776, 7923, 1, 16384, 0
1824, 7124, 1, 16384, 0
1872, 7064, 1, 16384, 0
1920, 7158, 1, 16384, 0
1968, 6905, 1, 16384, 0
2012, 7772, 1, 16384, 0
2060, 7225, 1, 16384, 0
2108, 7241, 1, 16384, 0
2152, 7376, 1, 16384, 0
2196, 7513, 1, 16384, 0
2244, 7070, 1, 16384, 0
2292, 7700, 1, 16384, 0
2340, 7038, 1, 16384, 0
2388, 7491, 1, 16384, 0
2436, 7186, 1, 16384, 0
2484, 6974, 1, 16384, 0
2532, 7606, 1, 16384, 0
2580, 7025, 1, 16384, 0
2624, 7729, 1, 16384, 0
2668, 7225, 1, 16384, 0
2716, 6898, 1, 16384, 0
2764, 7691, 1, 16384, 0
2812, 7092, 1, 16384, 0
2856, 6929, 1, 16384, 0
2904, 6973, 1, 16384, 0
2952, 7170, 1, 16384, 0
3000, 7648, 1, 16384, 0
3044, 7317, 1, 16384, 0
3092, 7819, 1, 16384, 0
3136, 7858, 1, 16384, 0
3184, 7243, 1, 16384, 0
3232, 7094, 1, 16384, 0
3280, 7578, 1, 16384, 0
3328, 7215, 1, 16384, 0
3376, 7313, 1, 16384, 0
3424, 7232, 1, 16384, 0
3472, 7332, 1, 16384, 0
3520, 7736, 1, 16384, 0
3568, 11860, 1, 16384, 0
3612, 7935, 1, 16384, 0
3660, 7914, 1, 16384, 0
3704, 7716, 1, 16384, 0
3752, 7960, 1, 16384, 0
3800, 7230, 1, 16384, 0
3844, 9148, 1, 16384, 0
3888, 7713, 1, 16384, 0
3932, 7350, 1, 16384, 0
3976, 7321, 1, 16384, 0
4024, 7971, 1, 16384, 0
4072, 7146, 1, 16384, 0
4116, 7320, 1, 16384, 0
4164, 7238, 1, 16384, 0
4212, 7135, 1, 16384, 0
4256, 8177, 1, 16384, 0
4304, 7393, 1, 16384, 0
4352, 7177, 1, 16384, 0
4396, 7217, 1, 16384, 0
4444, 7026, 1, 16384, 0
4488, 7058, 1, 16384, 0
4532, 7735, 1, 16384, 0
4580, 7533, 1, 16384, 0
4624, 7216, 1, 16384, 0
4672, 7528, 1, 16384, 0
4720, 7513, 1, 16384, 0
4768, 7812, 1, 16384, 0
4816, 6955, 1, 16384, 0
4864, 7149, 1, 16384, 0
4912, 7066, 1, 16384, 0
4960, 7164, 1, 16384, 0
5008, 7688, 1, 16384, 0
5056, 7200, 1, 16384, 0
5104, 7009, 1, 16384, 0
5148, 7223, 1, 16384, 0
5192, 7048, 1, 16384, 0
5240, 7073, 1, 16384, 0
5288, 7920, 1, 16384, 0
5332, 7391, 1, 16384, 0
5380, 7600, 1, 16384, 0
5428, 7098, 1, 16384, 0
5476, 7178, 1, 16384, 0
5524, 7846, 1, 16384, 0
5572, 7451, 1, 16384, 0
5616, 7313, 1, 16384, 0
5664, 7494, 1, 16384, 0
5712, 7042, 1, 16384, 0
5756, 7876, 1, 16384, 0
5804, 7357, 1, 16384, 0
5852, 7000, 1, 16384, 0
5900, 7361, 1, 16384, 0
5948, 7233, 1, 16384, 0
5996, 7418, 1, 16384, 0
6044, 7951, 1, 16384, 0
6088, 7284, 1, 16384, 0
6136, 7493, 1, 16384, 0
6184, 7066, 1, 16384, 0
6232, 7153, 1, 16384, 0
